log message,log key,parameter value vector,RMSE
Feb 15 01:05:45.729 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:45.726 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:45.724 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:45.721 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:45.716 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:45.711 direct.shodan.io IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:05:43.217 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:43.215 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.686 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.684 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.681 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.680 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.677 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:42.670 direct.shodan.io IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:05:40.179 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:40.179 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.675 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.674 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.673 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.672 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.672 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:39.671 direct.shodan.io IN A + (127.0.0.1),E0,[1,[0.1313572]
Feb 15 01:05:37.179 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:37.178 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.674 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.674 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.672 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.672 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.671 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:36.670 direct.shodan.io IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:05:34.208 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:34.207 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.703 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.703 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.701 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.700 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.700 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:33.698 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:31.177 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:31.176 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.671 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.671 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.670 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.669 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.668 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:30.667 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:29.301 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:29.300 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.796 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.795 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.794 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.793 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.792 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:28.791 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:27.215 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:27.214 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.710 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.710 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.708 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.708 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.707 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:26.706 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:24.169 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:24.168 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.666 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.665 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.664 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.664 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.663 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:23.663 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:21.170 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.667 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.666 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.666 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.665 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.664 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.663 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:20.662 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:18.169 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:18.168 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.665 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.665 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.664 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.663 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.662 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:17.661 www.wikipedia.org IN A + (127.0.0.1),E0,[3,[0.38543364]
Feb 15 01:05:15.186 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:15.186 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.681 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.680 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.680 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.674 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.673 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:14.671 www.wikipedia.org IN A + (127.0.0.1),E0,[3,[0.38543364]
Feb 15 01:05:12.169 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:12.169 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.665 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.665 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.664 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.662 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.662 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:11.659 www.wikipedia.org IN A + (127.0.0.1),E0,[3,[0.38543364]
Feb 15 01:05:08.727 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.724 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.720 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.718 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.717 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.714 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.713 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:08.710 www.wikipedia.org IN A + (127.0.0.1),E0,[3,[0.38543364]
Feb 15 01:05:07.287 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.782 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.780 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.780 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.779 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.778 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.778 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:06.776 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:05.170 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.666 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.666 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.665 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.665 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.663 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.663 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:04.658 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:02.164 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.661 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.660 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.659 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.659 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.657 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.657 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:05:01.655 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:59.160 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.656 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.656 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.655 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.655 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.654 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.654 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:58.653 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:56.161 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:56.161 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:56.160 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:56.159 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:55.655 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:55.654 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:55.653 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:55.652 www.wikipedia.org IN A + (127.0.0.1),E0,[2,[0.24429262]
Feb 15 01:04:53.158 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:53.158 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:52.657 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:52.656 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:52.655 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:52.654 direct.shodan.io IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:04:52.653 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:52.652 www.wikipedia.org IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:04:50.165 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:50.165 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:50.165 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:49.661 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:49.660 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:49.659 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:49.658 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:49.657 version.bind IN A + (127.0.0.1),E0,[1,[0.13135718]
Feb 15 01:04:47.170 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.641 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.641 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.639 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.639 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.639 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.638 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:46.637 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:44.142 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:44.142 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:43.639 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:43.638 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:43.637 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:43.636 hostname.bind IN A + (127.0.0.1),E0,[2,[0.2442926]
Feb 15 01:04:43.636 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:43.635 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:41.139 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:41.138 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.638 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.638 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.636 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.636 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.635 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:40.635 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:38.143 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:38.142 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:38.142 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:38.142 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:37.638 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:37.637 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:37.635 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:37.634 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:35.141 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:35.141 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:35.140 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:35.140 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:34.636 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:34.635 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:34.634 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:34.632 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:32.924 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:32.924 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:32.151 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:32.149 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:31.643 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:31.641 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:31.638 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:31.636 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:29.144 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:29.143 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:29.142 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:29.140 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:28.634 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:28.633 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:28.630 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:28.628 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:26.134 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:26.133 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:26.133 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:26.132 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:25.628 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:25.627 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:25.626 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:25.625 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:23.143 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:23.142 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:23.142 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:23.141 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:22.636 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:22.635 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:22.632 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:22.631 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:20.131 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:20.130 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:20.130 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:20.129 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:19.624 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:19.624 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:19.623 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:19.621 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:17.129 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:17.129 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:17.128 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:17.127 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:16.623 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:16.622 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:16.621 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:16.620 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:14.127 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:14.126 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:14.126 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:14.125 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:13.621 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:13.620 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:13.619 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:13.618 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:11.113 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:11.113 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:11.112 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:11.112 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:10.608 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:10.608 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:10.607 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:10.606 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:08.109 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:08.109 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:08.108 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:08.108 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:07.604 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:07.603 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:07.602 www.wikipedia.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:07.601 version.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:05.108 6796a1d2.asert-dns-research.com IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:05.108 67b.org IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:05.107 researchscan541.eecs.umich.edu IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:05.107 direct.shodan.io IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:04.605 hostname.bind IN A + (127.0.0.1),E0,[0,[0.04023151]
Feb 15 01:04:04.604 id.server IN A + (127.0.0.1),E0,[0,[0.04023151]
